template,aggregator,alpha,contradiction_th,rule_penalty,tuned_th,cv_acc,cv_f1,cv_kappa,cv_balanced_acc,full_acc,full_f1,full_kappa,full_balanced_acc
about,min,1.0,0.6,0.3,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,min,1.0,0.7,0.0,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,min,1.0,0.7,0.15,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,min,1.0,0.7,0.3,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,min,1.0,0.8,0.0,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,min,1.0,0.8,0.15,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,min,1.0,0.8,0.3,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,min,1.0,0.9,0.0,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,min,1.0,0.9,0.15,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,min,1.0,0.9,0.3,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,min,1.0,1.01,0.0,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,min,1.0,1.01,0.15,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,min,1.0,1.01,0.3,0.48000000000000004,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,mean,0.5,0.6,0.0,0.7100000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,mean,0.5,0.7,0.0,0.7100000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,mean,0.5,0.8,0.0,0.7100000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,mean,0.5,0.9,0.0,0.7100000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,mean,0.5,1.01,0.0,0.7100000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.5,0.6,0.0,0.6900000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.5,0.6,0.15,0.6900000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.5,0.7,0.0,0.6900000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.5,0.7,0.15,0.6900000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.5,0.8,0.0,0.6900000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.5,0.8,0.15,0.6900000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.5,0.9,0.0,0.6900000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.5,0.9,0.15,0.6900000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.5,1.01,0.0,0.6900000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.5,1.01,0.15,0.6900000000000001,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.7,0.6,0.0,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.7,0.6,0.15,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.7,0.7,0.0,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.7,0.7,0.15,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.7,0.8,0.0,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.7,0.8,0.15,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.7,0.9,0.0,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.7,0.9,0.15,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.7,1.01,0.0,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,geometric,0.7,1.01,0.15,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.5,0.6,0.0,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.5,0.6,0.15,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.5,0.7,0.0,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.5,0.7,0.15,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.5,0.8,0.0,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.5,0.8,0.15,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.5,0.9,0.0,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.5,0.9,0.15,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.5,1.01,0.0,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.5,1.01,0.15,0.67,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.7,0.6,0.0,0.64,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.7,0.6,0.15,0.64,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.7,0.7,0.0,0.64,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.7,0.7,0.15,0.64,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.7,0.8,0.0,0.64,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.7,0.8,0.15,0.64,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.7,0.9,0.0,0.64,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.7,0.9,0.15,0.64,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.7,1.01,0.0,0.64,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.7,1.01,0.15,0.64,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.9,0.6,0.0,0.62,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.9,0.6,0.15,0.62,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.9,0.7,0.0,0.62,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.9,0.7,0.15,0.62,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.9,0.8,0.0,0.62,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.9,0.8,0.15,0.62,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.9,0.9,0.0,0.62,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.9,0.9,0.15,0.62,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.9,1.01,0.0,0.62,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
about,harmonic,0.9,1.01,0.15,0.62,0.6649999999999999,0.685751633986928,0.3457778789427587,0.6809523809523809,0.6666666666666666,0.6904761904761905,0.35041639974375394,0.6817275747508306
mentions,min,0.5,0.9,0.3,0.42000000000000004,0.6558333333333334,0.7244444444444444,0.3548425787106446,0.6888888888888889,0.6538461538461539,0.7216494845360826,0.347179169249845,0.686046511627907
mentions,min,0.5,1.01,0.3,0.42000000000000004,0.6558333333333334,0.7244444444444444,0.3548425787106446,0.6888888888888889,0.6538461538461539,0.7216494845360826,0.347179169249845,0.686046511627907
mentions,harmonic,0.5,0.9,0.0,0.46,0.655,0.7180392156862745,0.34917541229385307,0.6857142857142857,0.6538461538461539,0.7157894736842105,0.34392523364485983,0.6833887043189368
mentions,harmonic,0.5,0.9,0.15,0.46,0.655,0.7180392156862745,0.34917541229385307,0.6857142857142857,0.6538461538461539,0.7157894736842105,0.34392523364485983,0.6833887043189368
mentions,harmonic,0.5,1.01,0.0,0.46,0.655,0.7180392156862745,0.34917541229385307,0.6857142857142857,0.6538461538461539,0.7157894736842105,0.34392523364485983,0.6833887043189368
mentions,harmonic,0.5,1.01,0.15,0.46,0.655,0.7180392156862745,0.34917541229385307,0.6857142857142857,0.6538461538461539,0.7157894736842105,0.34392523364485983,0.6833887043189368
mentions,harmonic,0.5,0.8,0.0,0.46,0.655,0.7117234262125902,0.3450833406825999,0.6825396825396826,0.6538461538461539,0.7096774193548387,0.3406386975579211,0.6807308970099668
mentions,harmonic,0.5,0.8,0.15,0.46,0.655,0.7117234262125902,0.3450833406825999,0.6825396825396826,0.6538461538461539,0.7096774193548387,0.3406386975579211,0.6807308970099668
mentions,harmonic,0.5,0.6,0.3,0.46,0.6558333333333333,0.7043618851049193,0.3434820781005459,0.6807539682539682,0.6538461538461539,0.7032967032967032,0.3373190685966016,0.6780730897009967
mentions,harmonic,0.5,0.7,0.3,0.46,0.6558333333333333,0.7043618851049193,0.3434820781005459,0.6807539682539682,0.6538461538461539,0.7032967032967032,0.3373190685966016,0.6780730897009967
mentions,harmonic,0.7,0.6,0.3,0.35000000000000003,0.6566666666666666,0.6995012039903681,0.3430782552441722,0.678968253968254,0.6538461538461539,0.6966292134831461,0.33396584440227706,0.6754152823920265
mentions,harmonic,0.7,0.7,0.3,0.35000000000000003,0.6566666666666666,0.6995012039903681,0.3430782552441722,0.678968253968254,0.6538461538461539,0.6966292134831461,0.33396584440227706,0.6754152823920265
mentions,harmonic,0.7,0.8,0.3,0.35000000000000003,0.6566666666666666,0.6995012039903681,0.3430782552441722,0.678968253968254,0.6538461538461539,0.6966292134831461,0.33396584440227706,0.6754152823920265
mentions,harmonic,0.7,0.9,0.3,0.35000000000000003,0.6566666666666666,0.6995012039903681,0.3430782552441722,0.678968253968254,0.6538461538461539,0.6966292134831461,0.33396584440227706,0.6754152823920265
mentions,harmonic,0.7,1.01,0.3,0.35000000000000003,0.6566666666666666,0.6995012039903681,0.3430782552441722,0.678968253968254,0.6538461538461539,0.6966292134831461,0.33396584440227706,0.6754152823920265
about,mean,0.7,0.6,0.15,0.77,0.6649999999999999,0.6423076923076922,0.3296059095174139,0.6678571428571429,0.6666666666666666,0.6486486486486486,0.33333333333333326,0.6684385382059801
about,mean,0.7,0.7,0.15,0.77,0.6649999999999999,0.6423076923076922,0.3296059095174139,0.6678571428571429,0.6666666666666666,0.6486486486486486,0.33333333333333326,0.6684385382059801
about,mean,0.7,0.8,0.15,0.77,0.6649999999999999,0.6423076923076922,0.3296059095174139,0.6678571428571429,0.6666666666666666,0.6486486486486486,0.33333333333333326,0.6684385382059801
about,mean,0.7,0.9,0.15,0.77,0.6649999999999999,0.6423076923076922,0.3296059095174139,0.6678571428571429,0.6666666666666666,0.6486486486486486,0.33333333333333326,0.6684385382059801
about,mean,0.7,1.01,0.15,0.77,0.6649999999999999,0.6423076923076922,0.3296059095174139,0.6678571428571429,0.6666666666666666,0.6486486486486486,0.33333333333333326,0.6684385382059801
mentions,min,0.5,0.6,0.3,0.45,0.6566666666666666,0.6908324733402132,0.3380871679001437,0.6757936507936508,0.6538461538461539,0.689655172413793,0.33057851239669417,0.6727574750830565
mentions,min,0.5,0.7,0.3,0.45,0.6566666666666666,0.6908324733402132,0.3380871679001437,0.6757936507936508,0.6538461538461539,0.689655172413793,0.33057851239669417,0.6727574750830565
mentions,min,0.5,0.8,0.3,0.45,0.6566666666666666,0.6908324733402132,0.3380871679001437,0.6757936507936508,0.6538461538461539,0.689655172413793,0.33057851239669417,0.6727574750830565
user_wants,harmonic,0.9,0.6,0.15,0.8400000000000001,0.6658333333333333,0.6424175824175824,0.3311228261228262,0.6660714285714285,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
user_wants,harmonic,0.9,0.7,0.15,0.8400000000000001,0.6658333333333333,0.6424175824175824,0.3311228261228262,0.6660714285714285,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
user_wants,harmonic,0.9,0.8,0.15,0.8400000000000001,0.6658333333333333,0.6424175824175824,0.3311228261228262,0.6660714285714285,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
user_wants,harmonic,0.9,0.9,0.15,0.8400000000000001,0.6658333333333333,0.6424175824175824,0.3311228261228262,0.6660714285714285,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
user_wants,harmonic,0.9,1.01,0.15,0.8400000000000001,0.6658333333333333,0.6424175824175824,0.3311228261228262,0.6660714285714285,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,geometric,0.5,0.6,0.15,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,geometric,0.5,0.6,0.3,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,geometric,0.5,0.7,0.15,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,geometric,0.5,0.7,0.3,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,geometric,0.5,0.8,0.15,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,geometric,0.5,0.8,0.3,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,geometric,0.5,0.9,0.15,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,geometric,0.5,0.9,0.3,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,geometric,0.5,1.01,0.15,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,geometric,0.5,1.01,0.3,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,harmonic,0.5,0.6,0.15,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,harmonic,0.5,0.6,0.3,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,harmonic,0.5,0.7,0.15,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,harmonic,0.5,0.7,0.3,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,harmonic,0.5,0.8,0.15,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,harmonic,0.5,0.8,0.3,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,harmonic,0.5,0.9,0.15,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,harmonic,0.5,0.9,0.3,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,harmonic,0.5,1.01,0.15,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
functionality,harmonic,0.5,1.01,0.3,0.81,0.6641666666666667,0.6462271062271062,0.3283089237656751,0.6632936507936508,0.6666666666666666,0.6388888888888888,0.32980832782551206,0.66578073089701
about,mean,0.7,0.6,0.0,0.66,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,mean,0.7,0.7,0.0,0.66,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,mean,0.7,0.8,0.0,0.66,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,mean,0.7,0.9,0.0,0.66,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,mean,0.7,1.01,0.0,0.66,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,geometric,0.9,0.6,0.0,0.62,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,geometric,0.9,0.6,0.15,0.62,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,geometric,0.9,0.7,0.0,0.62,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,geometric,0.9,0.7,0.15,0.62,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,geometric,0.9,0.8,0.0,0.62,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,geometric,0.9,0.8,0.15,0.62,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,geometric,0.9,0.9,0.0,0.62,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,geometric,0.9,0.9,0.15,0.62,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,geometric,0.9,1.01,0.0,0.62,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,geometric,0.9,1.01,0.15,0.62,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,harmonic,1.0,0.6,0.0,0.59,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,harmonic,1.0,0.6,0.15,0.59,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,harmonic,1.0,0.7,0.0,0.59,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,harmonic,1.0,0.7,0.15,0.59,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,harmonic,1.0,0.8,0.0,0.59,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,harmonic,1.0,0.8,0.15,0.59,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,harmonic,1.0,0.9,0.0,0.59,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,harmonic,1.0,0.9,0.15,0.59,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,harmonic,1.0,1.01,0.0,0.59,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
about,harmonic,1.0,1.01,0.15,0.59,0.6516666666666666,0.677908496732026,0.3210402477583508,0.6684523809523808,0.6538461538461539,0.6823529411764706,0.3271565495207668,0.6700996677740865
user_wants,mean,0.5,0.6,0.15,0.81,0.6649999999999999,0.6296703296703297,0.3263716463716464,0.6628968253968254,0.6666666666666666,0.6285714285714286,0.3262458471760795,0.6631229235880398
user_wants,mean,0.5,0.7,0.15,0.81,0.6649999999999999,0.6296703296703297,0.3263716463716464,0.6628968253968254,0.6666666666666666,0.6285714285714286,0.3262458471760795,0.6631229235880398
user_wants,mean,0.5,0.8,0.15,0.81,0.6649999999999999,0.6296703296703297,0.3263716463716464,0.6628968253968254,0.6666666666666666,0.6285714285714286,0.3262458471760795,0.6631229235880398
user_wants,mean,0.5,0.9,0.15,0.81,0.6649999999999999,0.6296703296703297,0.3263716463716464,0.6628968253968254,0.6666666666666666,0.6285714285714286,0.3262458471760795,0.6631229235880398
user_wants,mean,0.5,1.01,0.15,0.81,0.6649999999999999,0.6296703296703297,0.3263716463716464,0.6628968253968254,0.6666666666666666,0.6285714285714286,0.3262458471760795,0.6631229235880398
